x	ch1x	ch3x	ch5y	ch7y
+5.5600000e+1	+3.9783493e+1	+5.4643047e+1	-0.7170020e+2	-1.0224522e+1
+5.5700000e+1	+3.8406757e+1	+5.5626465e+1	-0.7130695e+2	-1.4944242e+1
+5.5800000e+1	+3.6833347e+1	+5.7003254e+1	-0.6816084e+2	-1.4157626e+1
+5.5900000e+1	+3.7030022e+1	+5.7396622e+1	-0.6835748e+2	-1.3764317e+1
+5.6000000e+1	+3.8800110e+1	+5.7396622e+1	-0.7032379e+2	-1.4747589e+1
+5.6100000e+1	+3.9390141e+1	+5.4446365e+1	-0.7071705e+2	-1.0617833e+1
+5.6200000e+1	+4.0766880e+1	+5.6019833e+1	-0.6973389e+2	-1.0814489e+1
+5.6300000e+1	+4.0570202e+1	+5.6216518e+1	-0.6934064e+2	-1.1011145e+1
+5.6400000e+1	+3.7226700e+1	+5.6609886e+1	-0.6914400e+2	-0.9634553e+1
+5.6500000e+1	+3.9980171e+1	+5.4052998e+1	-0.6816084e+2	-1.3764317e+1
+5.6600000e+1	+3.6636669e+1	+5.8576733e+1	-0.6796421e+2	-1.0421178e+1
+5.6700000e+1	+3.8406757e+1	+5.2872902e+1	-0.6816084e+2	-0.9044583e+1
+5.6800000e+1	+3.8210079e+1	+6.0150211e+1	-0.7111031e+2	-1.2387733e+1
+5.6900000e+1	+4.3520370e+1	+5.7003254e+1	-0.6934064e+2	-1.4747589e+1
+5.7000000e+1	+3.7816727e+1	+5.6806568e+1	-0.6776759e+2	-1.1797768e+1
+5.7100000e+1	+3.9783493e+1	+5.8576733e+1	-0.6934064e+2	-1.2584388e+1
+5.7200000e+1	+3.7816727e+1	+5.6609886e+1	-0.7012716e+2	-1.2584388e+1
+5.7300000e+1	+3.9980171e+1	+5.5626465e+1	-0.6894737e+2	-1.4157626e+1
+5.7400000e+1	+3.9586815e+1	+5.6413200e+1	-0.7130695e+2	-1.2584388e+1
+5.7500000e+1	+3.7816727e+1	+5.6609886e+1	-0.7130695e+2	-1.0814489e+1
+5.7600000e+1	+4.1356911e+1	+5.6216518e+1	-0.7130695e+2	-1.1601111e+1
+5.7700000e+1	+3.8603432e+1	+5.5429783e+1	-0.7111031e+2	-1.3567662e+1
+5.7800000e+1	+3.9783493e+1	+5.4839733e+1	-0.6560463e+2	-1.4944242e+1
+5.7900000e+1	+4.3913731e+1	+5.6413200e+1	-0.7052042e+2	-0.8061300e+1
+5.8000000e+1	+3.8603432e+1	+5.7593307e+1	-0.7209346e+2	-1.3567662e+1
+5.8100000e+1	+4.0373524e+1	+5.6413200e+1	-0.7071705e+2	-1.5927512e+1
+5.8200000e+1	+4.1750267e+1	+5.7986675e+1	-0.7052042e+2	-1.2584388e+1
+5.8300000e+1	+3.8406757e+1	+5.6609886e+1	-0.7170020e+2	-0.9044583e+1
+5.8400000e+1	+3.7226700e+1	+5.5233101e+1	-0.7248672e+2	-1.1994423e+1
+5.8500000e+1	+3.7620049e+1	+5.3659634e+1	-0.6894737e+2	-1.1601111e+1
+5.8600000e+1	+3.9586815e+1	+5.5429783e+1	-0.7032379e+2	-1.3174353e+1
+5.8700000e+1	+4.0766880e+1	+5.7396622e+1	-0.7032379e+2	-0.9241241e+1
+5.8800000e+1	+3.6243320e+1	+5.9953529e+1	-0.6560463e+2	-1.1011145e+1
+5.8900000e+1	+4.2536980e+1	+5.3266270e+1	-0.6639116e+2	-0.9044583e+1
+5.9000000e+1	+4.1946945e+1	+5.9756844e+1	-0.6717769e+2	-1.2977698e+1
+5.9100000e+1	+4.5290482e+1	+5.9363472e+1	-0.6619453e+2	-1.6517473e+1
+5.9200000e+1	+3.7423374e+1	+5.8576733e+1	-0.6953726e+2	-1.1011145e+1
+5.9300000e+1	+3.8996784e+1	+5.7199940e+1	-0.7464965e+2	-1.1601111e+1
+5.9400000e+1	+3.6243320e+1	+5.9953529e+1	-0.6796421e+2	-1.3764317e+1
+5.9500000e+1	+3.9586815e+1	+5.9363472e+1	-0.7307661e+2	-1.0814489e+1
+5.9600000e+1	+3.8996784e+1	+5.5626465e+1	-0.6894737e+2	-1.4354280e+1
+5.9700000e+1	+4.0766880e+1	+5.8380047e+1	-0.7032379e+2	-1.5730859e+1
+5.9800000e+1	+4.1356911e+1	+5.7789993e+1	-0.6855411e+2	-1.6124166e+1
+5.9900000e+1	+4.0963558e+1	+5.3462952e+1	-0.7012716e+2	-1.3371008e+1
+6.0000000e+1	+4.1750267e+1	+5.7789993e+1	-0.6835748e+2	-1.3371008e+1
+6.0100000e+1	+3.6833347e+1	+5.5036415e+1	-0.6973389e+2	-0.9634553e+1
+6.0200000e+1	+3.7816727e+1	+5.4643047e+1	-0.6678442e+2	-1.4354280e+1
+6.0300000e+1	+3.9586815e+1	+5.6609886e+1	-0.7209346e+2	-1.0617833e+1
+6.0400000e+1	+3.8406757e+1	+5.6019833e+1	-0.7012716e+2	-1.0421178e+1
+6.0500000e+1	+3.7423374e+1	+5.8380047e+1	-0.7012716e+2	-1.6714127e+1
+6.0600000e+1	+3.5849968e+1	+5.5233101e+1	-0.7111031e+2	-1.3567662e+1
+6.0700000e+1	+3.7620049e+1	+5.7396622e+1	-0.6875074e+2	-1.2387733e+1
+6.0800000e+1	+4.2930336e+1	+5.6413200e+1	-0.7268335e+2	-1.1011145e+1
+6.0900000e+1	+3.9783493e+1	+5.3462952e+1	-0.6973389e+2	-6.4880419e+0
+6.1000000e+1	+3.4866592e+1	+5.7396622e+1	-0.7268335e+2	-6.4880419e+0
+6.1100000e+1	+4.0373524e+1	+5.6806568e+1	-0.6894737e+2	-1.0814489e+1
+6.1200000e+1	+3.8996784e+1	+6.2313759e+1	-0.7111031e+2	-1.5730859e+1
+6.1300000e+1	+3.7816727e+1	+5.3856316e+1	-0.6993053e+2	-0.9241241e+1
+6.1400000e+1	+3.6046642e+1	+5.4249683e+1	-0.6894737e+2	-1.6714127e+1
+6.1500000e+1	+3.7030022e+1	+5.8773415e+1	-0.6934064e+2	-1.4354280e+1
+6.1600000e+1	+4.0766880e+1	+5.4249683e+1	-0.7327324e+2	-1.0421178e+1
+6.1700000e+1	+3.7816727e+1	+5.6413200e+1	-0.6914400e+2	-1.2977698e+1
+6.1800000e+1	+3.5653294e+1	+5.4643047e+1	-0.6776759e+2	-1.1011145e+1
+6.1900000e+1	+3.9193462e+1	+5.4052998e+1	-0.6658779e+2	-1.0814489e+1
+6.2000000e+1	+3.3883221e+1	+4.6382423e+1	-5.9115700e+1	-1.5140897e+1
+6.2100000e+1	+2.8769709e+1	+4.8939270e+1	-5.7935883e+1	-1.4157626e+1
+6.2200000e+1	+2.8179691e+1	+4.5989063e+1	-5.7935883e+1	-1.3174353e+1
+6.2300000e+1	+3.5063267e+1	+4.8742588e+1	-6.2261856e+1	-1.0617833e+1
+6.2400000e+1	+3.0539762e+1	+4.5202347e+1	-5.8132519e+1	-7.8646431e+0
+6.2500000e+1	+2.8573036e+1	+4.6382423e+1	-5.7739250e+1	-1.5337551e+1
+6.2600000e+1	+2.8573036e+1	+4.4022270e+1	-6.1475319e+1	-4.5214615e+0
+6.2700000e+1	+2.9359726e+1	+4.7365826e+1	-6.0688782e+1	-0.9044583e+1
+6.2800000e+1	+2.8966381e+1	+4.5989063e+1	-5.9902241e+1	-7.8646431e+0
+6.2900000e+1	+2.9556398e+1	+4.4022270e+1	-5.3413235e+1	-0.9831209e+1
+6.3000000e+1	+3.1719803e+1	+4.5005669e+1	-5.8329155e+1	-1.3764317e+1
+6.3100000e+1	+2.8966381e+1	+4.3825592e+1	-5.9508968e+1	-7.6679859e+0
+6.3200000e+1	+3.5456619e+1	+4.2645523e+1	-5.7345978e+1	-1.1797768e+1
+6.3300000e+1	+2.9556398e+1	+4.2448845e+1	-5.9312336e+1	-0.8257957e+1
+6.3400000e+1	+3.1326456e+1	+4.4808987e+1	-5.8722427e+1	-4.7181201e+0
+6.3500000e+1	+3.2309826e+1	+4.4415630e+1	-5.5969521e+1	-1.2781043e+1
+6.3600000e+1	+2.7589676e+1	+4.5005669e+1	-5.6362793e+1	-1.4157626e+1
+6.3700000e+1	+3.0146418e+1	+4.3825592e+1	-5.6756065e+1	-1.2191078e+1
+6.3800000e+1	+2.7983019e+1	+4.6579105e+1	-5.8919064e+1	-1.1601111e+1
+6.3900000e+1	+2.9163054e+1	+4.3825592e+1	-5.6559429e+1	-1.0814489e+1
+0.6400000e+2	+3.2309826e+1	+4.8545906e+1	-5.4789700e+1	-1.1601111e+1
+0.6410000e+2	+2.9359726e+1	+4.5595707e+1	-5.5969521e+1	-0.8454614e+1
+0.6420000e+2	+2.9949743e+1	+4.5989063e+1	-5.8329155e+1	-1.2977698e+1
+0.6430000e+2	+3.1326456e+1	+4.3825592e+1	-5.6952702e+1	-4.7181201e+0
+0.6440000e+2	+3.1523130e+1	+4.5399025e+1	-5.4593060e+1	-5.3080945e+0
+0.6450000e+2	+3.1523130e+1	+4.3432236e+1	-5.5576248e+1	-6.6846995e+0
+0.6460000e+2	+2.9359726e+1	+4.3432236e+1	-5.7345978e+1	-1.4944242e+1
+0.6470000e+2	+2.8966381e+1	+4.3432236e+1	-5.5182972e+1	-1.6124166e+1
+0.6480000e+2	+3.1326456e+1	+4.3235558e+1	-5.7345978e+1	-3.3415093e+0
+0.6490000e+2	+2.8376364e+1	+4.7169144e+1	-5.7345978e+1	-1.0421178e+1
+0.6500000e+2	+3.1326456e+1	+4.4415630e+1	-5.9115700e+1	-4.3248029e+0
+0.6510000e+2	+3.0933109e+1	+4.5005669e+1	-5.5182972e+1	-1.7304085e+1
+0.6520000e+2	+3.1916477e+1	+4.7562504e+1	-5.6756065e+1	-0.9831209e+1
+0.6530000e+2	+2.8573036e+1	+4.5399025e+1	-5.6952702e+1	-0.9634553e+1
+0.6540000e+2	+3.2506500e+1	+4.4808987e+1	-5.4593060e+1	-0.8257957e+1
+0.6550000e+2	+3.0539762e+1	+4.3038879e+1	-5.9115700e+1	-1.0224522e+1
+0.6560000e+2	+2.6999660e+1	+4.2645523e+1	-5.8525791e+1	-1.0421178e+1
+0.6570000e+2	+3.0146418e+1	+4.6382423e+1	-5.8132519e+1	-0.8454614e+1
+0.6580000e+2	+3.0343090e+1	+4.5005669e+1	-5.9115700e+1	-0.8651271e+1
+0.6590000e+2	+2.8376364e+1	+4.6382423e+1	-5.7542614e+1	-5.5047526e+0
+0.6600000e+2	+2.9163054e+1	+4.7955864e+1	-5.4789700e+1	-1.0617833e+1
+0.6610000e+2	+3.0736437e+1	+4.6579105e+1	-5.5379608e+1	-0.9044583e+1
+0.6620000e+2	+3.2899845e+1	+4.4612309e+1	-5.8525791e+1	-1.1994423e+1
+0.6630000e+2	+2.6999660e+1	+4.4808987e+1	-5.8329155e+1	-0.8061300e+1
+0.6640000e+2	+3.1523130e+1	+4.7169144e+1	-5.9508968e+1	-1.2387733e+1
+0.6650000e+2	+3.2113152e+1	+4.3235558e+1	-5.7149342e+1	-1.0814489e+1
+0.6660000e+2	+3.1523130e+1	+4.6382423e+1	-5.4789700e+1	-1.0421178e+1
+0.6670000e+2	+3.0736437e+1	+4.4415630e+1	-5.4789700e+1	-1.1601111e+1
+0.6680000e+2	+2.6999660e+1	+4.3825592e+1	-5.9115700e+1	-0.9634553e+1
+0.6690000e+2	+3.2703175e+1	+4.5202347e+1	-5.7542614e+1	-0.9241241e+1
+0.6700000e+2	+3.0539762e+1	+4.5202347e+1	-5.6362793e+1	-1.2584388e+1
+0.6710000e+2	+2.8179691e+1	+4.5202347e+1	-5.5576248e+1	-0.8651271e+1
+0.6720000e+2	+3.1326456e+1	+4.6185745e+1	-5.8722427e+1	-7.2746716e+0
+0.6730000e+2	+3.2309826e+1	+4.5595707e+1	-5.4003147e+1	-0.9634553e+1
+0.6740000e+2	+3.2506500e+1	+4.4612309e+1	-5.8329155e+1	-1.2781043e+1
+0.6750000e+2	+3.2899845e+1	+4.5792385e+1	-5.6952702e+1	-0.9831209e+1
+0.6760000e+2	+3.3686543e+1	+4.3628914e+1	-5.7345978e+1	-1.1994423e+1
+0.6770000e+2	+3.0736437e+1	+4.6185745e+1	-5.8329155e+1	-1.0814489e+1
+0.6780000e+2	+3.2899845e+1	+4.5005669e+1	-5.8919064e+1	-7.8646431e+0
+0.6790000e+2	+2.9949743e+1	+4.5399025e+1	-5.3413235e+1	-7.0780144e+0
+0.6800000e+2	+2.7393003e+1	+4.3825592e+1	-5.6166157e+1	-7.6679859e+0
+0.6810000e+2	+3.2113152e+1	+4.4808987e+1	-5.6756065e+1	-0.9831209e+1
+0.6820000e+2	+3.2113152e+1	+4.8545906e+1	-5.9902241e+1	-6.2913842e+0
+0.6830000e+2	+3.1326456e+1	+4.5399025e+1	-5.5772884e+1	-0.9634553e+1
+0.6840000e+2	+3.2113152e+1	+4.4415630e+1	-5.5182972e+1	-0.9044583e+1
+0.6850000e+2	+2.8966381e+1	+4.3825592e+1	-5.8525791e+1	-1.0421178e+1
+0.6860000e+2	+3.3293194e+1	+4.4415630e+1	-5.7935883e+1	-7.2746716e+0
+0.6870000e+2	+2.9949743e+1	+4.4612309e+1	-5.6952702e+1	-0.8847927e+1
+0.6880000e+2	+2.8179691e+1	+4.6972466e+1	-5.8329155e+1	-1.4354280e+1
+0.6890000e+2	+3.2703175e+1	+4.6382423e+1	-5.6756065e+1	-0.8061300e+1
+0.6900000e+2	+3.1326456e+1	+4.7169144e+1	-5.5182972e+1	-0.9437897e+1
+0.6910000e+2	+2.8769709e+1	+4.5595707e+1	-5.5772884e+1	-1.0224522e+1
+0.6920000e+2	+3.3489868e+1	+4.4415630e+1	-5.4003147e+1	-1.0224522e+1
+0.6930000e+2	+2.9949743e+1	+4.6972466e+1	-5.3609871e+1	-0.8061300e+1
+0.6940000e+2	+2.8376364e+1	+4.6775784e+1	-5.7149342e+1	-6.4880419e+0
+0.6950000e+2	+3.2899845e+1	+4.6579105e+1	-5.6559429e+1	-1.1404456e+1
+0.6960000e+2	+2.9949743e+1	+4.5595707e+1	-5.7542614e+1	-1.2584388e+1
+0.6970000e+2	+3.1129784e+1	+4.6382423e+1	-5.3806511e+1	-7.2746716e+0
+0.6980000e+2	+3.3096519e+1	+4.7759186e+1	-5.4199787e+1	-0.9831209e+1
+0.6990000e+2	+3.0343090e+1	+4.3432236e+1	-5.8722427e+1	-0.9044583e+1
+0.7000000e+2	+2.9753071e+1	+4.4022270e+1	-5.5772884e+1	-5.7014108e+0
+0.7010000e+2	+2.9556398e+1	+4.6775784e+1	-5.8329155e+1	-0.9241241e+1
+0.7020000e+2	+3.1916477e+1	+4.2055489e+1	-5.6952702e+1	-1.0814489e+1
+0.7030000e+2	+2.9753071e+1	+4.5005669e+1	-5.6166157e+1	-1.0027865e+1
+0.7040000e+2	+2.8769709e+1	+4.1662132e+1	-5.7935883e+1	-5.5047526e+0
+0.7050000e+2	+3.2899845e+1	+4.7365826e+1	-5.4593060e+1	-6.4880419e+0
+0.7060000e+2	+3.1129784e+1	+4.3628914e+1	-5.7345978e+1	-7.4713287e+0
+0.7070000e+2	+3.2506500e+1	+4.5399025e+1	-5.6756065e+1	-0.8257957e+1
+0.7080000e+2	+3.1719803e+1	+4.4808987e+1	-5.7739250e+1	-4.5214615e+0
+0.7090000e+2	+3.0343090e+1	+4.3235558e+1	-5.5969521e+1	-1.0224522e+1
+0.7100000e+2	+3.0933109e+1	+4.5005669e+1	-5.8525791e+1	-4.9147782e+0
+0.7110000e+2	+3.2506500e+1	+4.4415630e+1	-5.5379608e+1	-1.3174353e+1
+0.7120000e+2	+3.0343090e+1	+4.6775784e+1	-5.5576248e+1	-1.0027865e+1
+0.7130000e+2	+3.2113152e+1	+4.6775784e+1	-5.4789700e+1	-7.4713287e+0
+0.7140000e+2	+3.0736437e+1	+4.7169144e+1	-5.5576248e+1	-0.8454614e+1
+0.7150000e+2	+3.0736437e+1	+4.1858810e+1	-5.5182972e+1	-4.5214615e+0
+0.7160000e+2	+3.3883221e+1	+4.5005669e+1	-5.7739250e+1	-7.8646431e+0
+0.7170000e+2	+3.0146418e+1	+4.6185745e+1	-5.6756065e+1	-1.1601111e+1
+0.7180000e+2	+3.0933109e+1	+4.4612309e+1	-5.6559429e+1	-6.6846995e+0
+0.7190000e+2	+2.9359726e+1	+4.5399025e+1	-5.5969521e+1	-5.3080945e+0
+0.7200000e+2	+3.0343090e+1	+4.4415630e+1	-5.7542614e+1	-0.9241241e+1
+0.7210000e+2	+3.0539762e+1	+4.4022270e+1	-5.7149342e+1	-7.2746716e+0
+0.7220000e+2	+3.2899845e+1	+4.3038879e+1	-5.5969521e+1	-1.1207801e+1
+0.7230000e+2	+3.3096519e+1	+4.5399025e+1	-5.6756065e+1	-0.8847927e+1
+0.7240000e+2	+3.1719803e+1	+4.3235558e+1	-5.8919064e+1	-1.0027865e+1
+0.7250000e+2	+2.9359726e+1	+4.5005669e+1	-5.6166157e+1	-0.8454614e+1
+0.7260000e+2	+3.1129784e+1	+4.6775784e+1	-5.4199787e+1	-0.9044583e+1
+0.7270000e+2	+3.0933109e+1	+4.5595707e+1	-5.8132519e+1	-0.9044583e+1
+0.7280000e+2	+3.0539762e+1	+4.3432236e+1	-5.8525791e+1	-0.9634553e+1
+0.7290000e+2	+3.1916477e+1	+4.3825592e+1	-5.3609871e+1	-1.0421178e+1
+0.7300000e+2	+2.8179691e+1	+4.2448845e+1	-5.6362793e+1	-0.8061300e+1
+0.7310000e+2	+2.9163054e+1	+4.6579105e+1	-5.8329155e+1	-0.9634553e+1
+0.7320000e+2	+3.1916477e+1	+4.6972466e+1	-5.7542614e+1	-0.8847927e+1
+0.7330000e+2	+3.4866592e+1	+4.1662132e+1	-5.4396423e+1	-7.2746716e+0
+0.7340000e+2	+2.7786346e+1	+4.9135948e+1	-5.6559429e+1	-7.0780144e+0
+0.7350000e+2	+3.2899845e+1	+4.7169144e+1	-5.7935883e+1	-0.8257957e+1
+0.7360000e+2	+3.1129784e+1	+4.3628914e+1	-5.5576248e+1	-1.0421178e+1
+0.7370000e+2	+3.4276569e+1	+4.2055489e+1	-6.0492146e+1	-5.3080945e+0
+0.7380000e+2	+3.1523130e+1	+4.6185745e+1	-5.8132519e+1	-7.2746716e+0
+0.7390000e+2	+2.9556398e+1	+4.2645523e+1	-5.6952702e+1	-0.9044583e+1
+0.7400000e+2	+2.7983019e+1	+4.3825592e+1	-5.7542614e+1	-5.3080945e+0
+0.7410000e+2	+3.0539762e+1	+4.4022270e+1	-5.7345978e+1	-1.1797768e+1
+0.7420000e+2	+3.1719803e+1	+4.6972466e+1	-5.5772884e+1	-5.3080945e+0
+0.7430000e+2	+2.8179691e+1	+4.2645523e+1	-5.3216595e+1	-6.0947266e+0
+0.7440000e+2	+3.4669918e+1	+4.3432236e+1	-5.5182972e+1	-1.0224522e+1
+0.7450000e+2	+2.9753071e+1	+4.9135948e+1	-5.6362793e+1	-6.6846995e+0
+0.7460000e+2	+3.1326456e+1	+4.5399025e+1	-5.9312336e+1	-7.0780144e+0
+0.7470000e+2	+2.9556398e+1	+4.5792385e+1	-5.4593060e+1	-0.8257957e+1
+0.7480000e+2	+2.8769709e+1	+4.4022270e+1	-5.8329155e+1	-0.8651271e+1
+0.7490000e+2	+2.8769709e+1	+4.4022270e+1	-5.8132519e+1	-1.3567662e+1
+0.7500000e+2	+3.1326456e+1	+4.7562504e+1	-5.6362793e+1	-4.5214615e+0
+0.7510000e+2	+3.2506500e+1	+5.0119354e+1	-5.6756065e+1	-1.0027865e+1
+0.7520000e+2	+3.0933109e+1	+4.6185745e+1	-5.6952702e+1	-1.1011145e+1
+0.7530000e+2	+3.0933109e+1	+4.8939270e+1	-5.6362793e+1	-1.1601111e+1
+0.7540000e+2	+3.1916477e+1	+4.8742588e+1	-5.8919064e+1	-1.3567662e+1
+0.7550000e+2	+3.1326456e+1	+4.5202347e+1	-5.8722427e+1	-0.9815962e+0
+0.7560000e+2	+3.2703175e+1	+4.4218952e+1	-5.6559429e+1	-1.3174353e+1
+0.7570000e+2	+3.5456619e+1	+4.9725994e+1	-5.7345978e+1	-1.0224522e+1
+0.7580000e+2	+3.1129784e+1	+4.4612309e+1	-5.5969521e+1	-4.7181201e+0
+0.7590000e+2	+3.0343090e+1	+4.5792385e+1	-5.4396423e+1	-1.3749160e+0
+0.7600000e+2	+2.6802988e+1	+3.7335239e+1	-4.8103981e+1	-1.0421178e+1
+0.7610000e+2	+1.9722864e+1	+3.0844976e+1	-4.2008095e+1	-5.8980684e+0
+0.7620000e+2	+1.8346186e+1	+2.8484903e+1	-3.3355740e+1	+1.5749898e+0
+0.7630000e+2	+1.7166180e+1	+2.2781441e+1	-2.7849607e+1	-0.8061300e+1
+0.7640000e+2	+1.6576178e+1	+2.8681576e+1	-3.3945675e+1	-1.0027865e+1
+0.7650000e+2	+1.9132858e+1	+2.3764791e+1	-3.2372505e+1	-4.1281443e+0
+0.7660000e+2	+1.8346186e+1	+2.7501543e+1	-3.2175858e+1	-1.4550935e+1
+0.7670000e+2	+1.9132858e+1	+2.0028070e+1	-3.1979212e+1	-7.0780144e+0
+0.7680000e+2	+1.9526196e+1	+2.6714855e+1	-3.1585917e+1	-1.7682352e+0
+0.7690000e+2	+1.7559515e+1	+2.1994762e+1	-3.2175858e+1	-6.0947266e+0
+0.7700000e+2	+1.7756182e+1	+2.4944815e+1	-3.0799328e+1	-4.5214615e+0
+0.7710000e+2	+1.6772844e+1	+2.6124842e+1	-2.9422794e+1	-5.7014108e+0
+0.7720000e+2	+1.6576178e+1	+2.1798092e+1	-3.5322197e+1	+0.3950253e+0
+0.7730000e+2	+1.6969511e+1	+2.4551474e+1	-3.3159092e+1	-1.2781043e+1
+0.7740000e+2	+1.5789508e+1	+2.5141485e+1	-3.0995975e+1	-3.9314859e+0
+0.7750000e+2	+1.9526196e+1	+2.3764791e+1	-3.2962444e+1	-5.5047526e+0
+0.7760000e+2	+1.7559515e+1	+2.3961462e+1	-2.9422794e+1	-0.8061300e+1
+0.7770000e+2	+1.6576178e+1	+2.5534828e+1	-3.4338970e+1	-0.9815962e+0
+0.7780000e+2	+1.7756182e+1	+2.6518185e+1	-3.2765797e+1	-2.3582137e+0
+0.7790000e+2	+1.6772844e+1	+2.4158133e+1	-3.2175858e+1	-6.4880419e+0
+0.7800000e+2	+1.6772844e+1	+2.3371450e+1	-2.9422794e+1	-7.6679859e+0
+0.7810000e+2	+1.9919533e+1	+2.6124842e+1	-3.1979212e+1	-4.9147782e+0
+0.7820000e+2	+2.0706209e+1	+2.4551474e+1	-3.3749031e+1	-7.2746716e+0
+0.7830000e+2	+1.6576178e+1	+2.2388102e+1	-3.2175858e+1	-1.5715756e+0
+0.7840000e+2	+1.7756182e+1	+2.3174780e+1	-3.0209385e+1	-7.2746716e+0
+0.7850000e+2	+1.7756182e+1	+2.6518185e+1	-3.2175858e+1	-3.5381682e+0
+0.7860000e+2	+1.6969511e+1	+2.2978111e+1	-3.1782564e+1	-4.9147782e+0
+0.7870000e+2	+1.6182842e+1	+2.4748144e+1	-3.0012737e+1	-0.8061300e+1
+0.7880000e+2	+1.5789508e+1	+2.6124842e+1	-3.4142323e+1	-5.7014108e+0
+0.7890000e+2	+1.5002841e+1	+2.3371450e+1	-3.4535614e+1	-1.7682352e+0
+0.7900000e+2	+1.6182842e+1	+1.9634733e+1	-3.3945675e+1	-1.7682352e+0
+0.7910000e+2	+1.7952850e+1	+2.6124842e+1	-3.0799328e+1	-3.3415093e+0
+0.7920000e+2	+1.7756182e+1	+2.5141485e+1	-3.2175858e+1	-0.8847927e+1
+0.7930000e+2	+1.6182842e+1	+2.1404753e+1	-3.2962444e+1	-3.7348270e+0
+0.7940000e+2	+1.7756182e+1	+2.4158133e+1	-3.2962444e+1	-6.6846995e+0
+0.7950000e+2	+1.6772844e+1	+2.7501543e+1	-3.0406033e+1	-5.1114364e+0
+0.7960000e+2	+1.8739523e+1	+2.4748144e+1	-3.4338970e+1	-3.7348270e+0
+0.7970000e+2	+1.6969511e+1	+2.4944815e+1	-3.3159092e+1	-4.9147782e+0
+0.7980000e+2	+1.7952850e+1	+2.1994762e+1	-3.2962444e+1	-5.3080945e+0
+0.7990000e+2	+1.7166180e+1	+2.3371450e+1	-3.7288647e+1	+1.5749898e+0
+0.8000000e+2	+1.5789508e+1	+2.6518185e+1	-2.9619442e+1	-2.9481914e+0
+0.8010000e+2	+1.9329527e+1	+2.4354803e+1	-3.2372505e+1	-0.8847927e+1
+0.8020000e+2	+1.7559515e+1	+2.4551474e+1	-3.1585917e+1	-5.5047526e+0
+0.8030000e+2	+1.9526196e+1	+2.4158133e+1	-3.5518841e+1	-2.5548730e+0
+0.8040000e+2	+1.5199508e+1	+2.4944815e+1	-3.3355740e+1	-1.0814489e+1
+0.8050000e+2	+1.6182842e+1	+2.7108198e+1	-3.3159092e+1	-0.9634553e+1
+0.8060000e+2	+2.0116201e+1	+2.6911528e+1	-3.3945675e+1	-0.8454614e+1
+0.8070000e+2	+1.9526196e+1	+2.8288231e+1	-3.2962444e+1	-0.8061300e+1
+0.8080000e+2	+1.8149517e+1	+3.0254957e+1	-3.3355740e+1	-5.8980684e+0
+0.8090000e+2	+1.9132858e+1	+2.6714855e+1	-3.1389271e+1	-6.6846995e+0
+0.8100000e+2	+1.7756182e+1	+2.4748144e+1	-3.1585917e+1	-5.5047526e+0
+0.8110000e+2	+1.3232844e+1	+2.3764791e+1	-3.1782564e+1	-2.3582137e+0
+0.8120000e+2	+1.5592841e+1	+2.4944815e+1	-3.3749031e+1	-5.1114364e+0
+0.8130000e+2	+1.8936190e+1	+2.5141485e+1	-3.2962444e+1	-5.7014108e+0
+0.8140000e+2	+1.9329527e+1	+2.3174780e+1	-3.2175858e+1	-0.8651271e+1
+0.8150000e+2	+1.8739523e+1	+2.5338156e+1	-3.3749031e+1	-0.9634553e+1
+0.8160000e+2	+1.9526196e+1	+2.5731499e+1	-3.3552383e+1	-0.8454614e+1
+0.8170000e+2	+1.5789508e+1	+2.5731499e+1	-3.4928905e+1	-5.3080945e+0
+0.8180000e+2	+1.7559515e+1	+2.3568121e+1	-3.1979212e+1	-2.5548730e+0
+0.8190000e+2	+1.7756182e+1	+2.4354803e+1	-3.1585917e+1	-5.8980684e+0
+0.8200000e+2	+1.7362846e+1	+2.3764791e+1	-3.3355740e+1	-5.3080945e+0
+0.8210000e+2	+1.8346186e+1	+2.7501543e+1	-3.4338970e+1	-7.2746716e+0
+0.8220000e+2	+1.9329527e+1	+2.1404753e+1	-3.5715488e+1	-0.8061300e+1
+0.8230000e+2	+1.8739523e+1	+2.3371450e+1	-3.3355740e+1	-5.7014108e+0
+0.8240000e+2	+1.9329527e+1	+2.3961462e+1	-3.0799328e+1	-5.3080945e+0
+0.8250000e+2	+1.5986176e+1	+2.3174780e+1	-3.4732262e+1	-6.6846995e+0
+0.8260000e+2	+1.7166180e+1	+2.1601423e+1	-3.6305424e+1	-5.7014108e+0
+0.8270000e+2	+1.8542854e+1	+2.5928169e+1	-3.2765797e+1	-0.8257957e+1
+0.8280000e+2	+1.8149517e+1	+2.4354803e+1	-3.3159092e+1	-5.5047526e+0
+0.8290000e+2	+1.7362846e+1	+2.3764791e+1	-3.1585917e+1	-6.4880419e+0
+0.8300000e+2	+1.7952850e+1	+2.6518185e+1	-3.2962444e+1	-6.4880419e+0
+0.8310000e+2	+1.8149517e+1	+2.5731499e+1	-3.1585917e+1	-4.3248029e+0
+0.8320000e+2	+1.6576178e+1	+2.1798092e+1	-3.1979212e+1	-4.9147782e+0
+0.8330000e+2	+1.9132858e+1	+2.8288231e+1	-2.8242905e+1	-5.8980684e+0
+0.8340000e+2	+1.9919533e+1	+2.8091558e+1	-2.9619442e+1	-0.9044583e+1
