x	ch1x	ch3x	ch5y	ch7y
+2.7900000e+1	+1.5592901e+1	+2.5928270e+1	-3.4339100e+1	-5.5047736e+0
+2.8000000e+1	+2.0706287e+1	+2.6518286e+1	-3.5125687e+1	-2.3582227e+0
+2.8100000e+1	+1.6379572e+1	+2.3764883e+1	-3.0996096e+1	-3.9315009e+0
+2.8200000e+1	+1.5592901e+1	+2.4748240e+1	-3.2372631e+1	-5.8980913e+0
+2.8300000e+1	+1.7362913e+1	+2.3764883e+1	-3.6108917e+1	-7.8646731e+0
+2.8400000e+1	+1.4412897e+1	+2.6911631e+1	-3.3159218e+1	-6.8813834e+0
+2.8500000e+1	+1.7559582e+1	+2.2191517e+1	-3.2962570e+1	-2.1615627e+0
+2.8600000e+1	+1.6772909e+1	+2.3961554e+1	-3.3552513e+1	-7.4713573e+0
+2.8700000e+1	+1.6772909e+1	+2.7304976e+1	-3.4732395e+1	-3.7348413e+0
+2.8800000e+1	+1.5199566e+1	+2.0028147e+1	-3.3749161e+1	-7.0780416e+0
+2.8900000e+1	+1.5789569e+1	+2.6714958e+1	-3.5518978e+1	-4.9147973e+0
+2.9000000e+1	+1.7756250e+1	+2.8485012e+1	-3.5125687e+1	-2.5548828e+0
+2.9100000e+1	+1.6969576e+1	+2.4944910e+1	-3.3749161e+1	-3.7348413e+0
+2.9200000e+1	+1.5789569e+1	+2.3764883e+1	-3.4535748e+1	-7.0780416e+0
+2.9300000e+1	+1.4609564e+1	+2.5338255e+1	-3.4142452e+1	-5.3081150e+0
+2.9400000e+1	+1.5789569e+1	+2.5141582e+1	-3.3552513e+1	-6.4880667e+0
+2.9500000e+1	+1.6379572e+1	+2.7304976e+1	-3.1979334e+1	-2.5548828e+0
+2.9600000e+1	+1.9919609e+1	+2.8288340e+1	-3.2175983e+1	-7.4713573e+0
+2.9700000e+1	+1.8149588e+1	+2.7501648e+1	-2.9816204e+1	-2.1615627e+0
+2.9800000e+1	+2.0116280e+1	+2.4944910e+1	-3.1389391e+1	-2.9482026e+0
+2.9900000e+1	+1.5986237e+1	+2.3174870e+1	-3.4535748e+1	-1.0421218e+1
+3.0000000e+1	+1.6576241e+1	+2.4354897e+1	-3.3749161e+1	-5.5047736e+0
+3.0100000e+1	+1.7952919e+1	+2.2781528e+1	-3.3749161e+1	-0.8454646e+1
+3.0200000e+1	+1.9329601e+1	+2.5731598e+1	-3.3749161e+1	-3.3415222e+0
+3.0300000e+1	+1.6182905e+1	+2.8681684e+1	-3.1192743e+1	-3.3415222e+0
+3.0400000e+1	+2.0312948e+1	+2.3568213e+1	-3.2962570e+1	-2.3582227e+0
+3.0500000e+1	+1.8542925e+1	+3.0058399e+1	-3.0406151e+1	-4.7181382e+0
+3.0600000e+1	+1.4609564e+1	+2.4551567e+1	-3.3945808e+1	+0.1983656e+0
+3.0700000e+1	+1.6772909e+1	+2.6714958e+1	-3.3945808e+1	-0.8651304e+1
+3.0800000e+1	+1.6969576e+1	+2.4944910e+1	-3.2372631e+1	-7.8646731e+0
+3.0900000e+1	+1.6969576e+1	+2.2388187e+1	-3.2962570e+1	-3.1448624e+0
+3.1000000e+1	+1.9919609e+1	+2.5928270e+1	-3.3159218e+1	-3.5381818e+0
+3.1100000e+1	+1.5789569e+1	+2.5534925e+1	-3.3749161e+1	-6.2914085e+0
+3.1200000e+1	+1.5986237e+1	+2.4551567e+1	-3.0996096e+1	-3.3415222e+0
+3.1300000e+1	+1.8936264e+1	+2.4748240e+1	-3.3945808e+1	-3.5381818e+0
+3.1400000e+1	+1.7362913e+1	+2.3961554e+1	-3.2372631e+1	-2.7515428e+0
+3.1500000e+1	+1.6772909e+1	+2.7304976e+1	-3.1782686e+1	-5.8980913e+0
+3.1600000e+1	+1.4806231e+1	+2.5928270e+1	-3.5912270e+1	-7.2746997e+0
+3.1700000e+1	+1.6379572e+1	+2.2191517e+1	-3.0602798e+1	-0.1949566e+0
+3.1800000e+1	+1.5002899e+1	+2.7501648e+1	-3.1192743e+1	-3.7348413e+0
+3.1900000e+1	+1.5986237e+1	+2.3961554e+1	-3.5912270e+1	-3.3415222e+0
+3.2000000e+1	+1.8739594e+1	+2.1994846e+1	-3.1782686e+1	-6.6847253e+0
+3.2100000e+1	+1.7362913e+1	+2.6321613e+1	-3.3159218e+1	-1.9649024e+0
+3.2200000e+1	+1.7362913e+1	+2.5141582e+1	-3.6108917e+1	-2.3582227e+0
+3.2300000e+1	+1.5986237e+1	+2.5534925e+1	-3.3749161e+1	-4.3248196e+0
+3.2400000e+1	+1.6182905e+1	+2.4158226e+1	-3.4142452e+1	-5.7014327e+0
+3.2500000e+1	+1.6772909e+1	+2.4748240e+1	-3.0602798e+1	-4.3248196e+0
+3.2600000e+1	+1.6379572e+1	+2.4748240e+1	-3.3749161e+1	-4.3248196e+0
+3.2700000e+1	+1.6969576e+1	+2.3371540e+1	-3.2175983e+1	-2.5548828e+0
+3.2800000e+1	+1.7952919e+1	+2.5141582e+1	-3.1192743e+1	-6.4880667e+0
+3.2900000e+1	+1.6379572e+1	+2.8288340e+1	-3.2962570e+1	-6.6847253e+0
+3.3000000e+1	+1.7362913e+1	+2.5928270e+1	-3.2962570e+1	-6.4880667e+0
+3.3100000e+1	+1.5986237e+1	+2.6518286e+1	-3.0602798e+1	-2.1615627e+0
+3.3200000e+1	+1.6379572e+1	+2.4354897e+1	-3.4535748e+1	-6.4880667e+0
+3.3300000e+1	+1.6772909e+1	+2.5534925e+1	-3.4339100e+1	-5.1114559e+0
+3.3400000e+1	+1.6379572e+1	+2.7108303e+1	-3.1389391e+1	-3.7348413e+0
+3.3500000e+1	+1.5396234e+1	+2.5141582e+1	-3.0996096e+1	-3.3415222e+0
+3.3600000e+1	+1.6379572e+1	+2.7698320e+1	-3.1586039e+1	-4.3248196e+0
+3.3700000e+1	+1.8346256e+1	+2.4551567e+1	-3.1782686e+1	+0.3950268e+0
+3.3800000e+1	+1.6576241e+1	+2.3568213e+1	-3.0602798e+1	-7.8646731e+0
+3.3900000e+1	+1.7166245e+1	+2.4944910e+1	-3.2175983e+1	-1.7682420e+0
+3.4000000e+1	+1.5986237e+1	+2.9075031e+1	-3.5518978e+1	-5.5047736e+0
+3.4100000e+1	+1.7952919e+1	+2.6124941e+1	-3.2962570e+1	-0.9831247e+1
+3.4200000e+1	+1.8542925e+1	+2.9468378e+1	-3.5912270e+1	+0.3950268e+0
+3.4300000e+1	+2.1492968e+1	+3.2025139e+1	-3.9255241e+1	-4.1281605e+0
+3.4400000e+1	+2.5033043e+1	+3.5171944e+1	-4.1811615e+1	-7.6680155e+0
+3.4500000e+1	+2.7196436e+1	+3.6548676e+1	-4.9873932e+1	-6.4880667e+0
+3.4600000e+1	+2.8769819e+1	+4.2842365e+1	-5.6363010e+1	-0.9437933e+1
+3.4700000e+1	+2.9949860e+1	+4.4022442e+1	-5.2430244e+1	-0.8847961e+1
+3.4800000e+1	+2.9163166e+1	+4.4809162e+1	-5.7346195e+1	-6.2914085e+0
+3.4900000e+1	+3.3489998e+1	+4.4219120e+1	-5.7346195e+1	-1.0814531e+1
+3.5000000e+1	+3.0539881e+1	+4.5399200e+1	-5.2626884e+1	-0.8651304e+1
+3.5100000e+1	+3.1523251e+1	+4.5202518e+1	-5.5969734e+1	-0.9634590e+1
+3.5200000e+1	+3.3293324e+1	+4.3432404e+1	-5.5773098e+1	-5.5047736e+0
+3.5300000e+1	+3.1719925e+1	+4.5989243e+1	-5.6952923e+1	-1.1404500e+1
+3.5400000e+1	+2.8376472e+1	+4.6579285e+1	-5.8132744e+1	-7.2746997e+0
+3.5500000e+1	+3.0736555e+1	+4.5989243e+1	-5.5773098e+1	-1.3371059e+1
+3.5600000e+1	+2.8966492e+1	+4.3432404e+1	-5.6559647e+1	-1.1404500e+1
+3.5700000e+1	+3.1916599e+1	+4.2449009e+1	-5.7542835e+1	-7.4713573e+0
+3.5800000e+1	+3.0539881e+1	+4.4612480e+1	-5.6756287e+1	-7.6680155e+0
+3.5900000e+1	+3.1719925e+1	+4.6185921e+1	-5.4003357e+1	-7.8646731e+0
+3.6000000e+1	+2.6999763e+1	+4.4219120e+1	-5.4986546e+1	-3.7348413e+0
+3.6100000e+1	+2.8769819e+1	+4.8152729e+1	-5.4593269e+1	-1.2584436e+1
+3.6200000e+1	+3.1719925e+1	+4.9726185e+1	-5.7542835e+1	-6.6847253e+0
+3.6300000e+1	+2.9359838e+1	+4.6185921e+1	-5.5969734e+1	-0.9634590e+1
+3.6400000e+1	+3.1719925e+1	+4.2252327e+1	-5.4986546e+1	-4.9147973e+0
+3.6500000e+1	+3.3686672e+1	+4.5399200e+1	-5.9902470e+1	-1.1994469e+1
+3.6600000e+1	+3.0343206e+1	+4.1662292e+1	-5.7542835e+1	-1.6714190e+1
+3.6700000e+1	+2.9359838e+1	+4.5399200e+1	-5.9312561e+1	-1.0814531e+1
+3.6800000e+1	+2.9753185e+1	+4.3039043e+1	-5.4986546e+1	-5.7014327e+0
+3.6900000e+1	+3.0146532e+1	+4.7366005e+1	-5.8526016e+1	-1.2781093e+1
+3.7000000e+1	+3.4866726e+1	+4.4612480e+1	-5.8329380e+1	-6.6847253e+0
+3.7100000e+1	+3.1916599e+1	+4.7956051e+1	-5.8329380e+1	+0.5916881e+0
+3.7200000e+1	+3.2113274e+1	+4.6972645e+1	-5.4396633e+1	-7.8646731e+0
+3.7300000e+1	+3.0736555e+1	+4.2449009e+1	-5.9312561e+1	-1.4354336e+1
+3.7400000e+1	+3.0736555e+1	+4.7759369e+1	-5.5576462e+1	-0.8847961e+1
+3.7500000e+1	+2.9163166e+1	+4.3629082e+1	-5.6952923e+1	-1.0814531e+1
+3.7600000e+1	+3.3293324e+1	+4.8742775e+1	-5.9115925e+1	-1.1797812e+1
+3.7700000e+1	+3.0933229e+1	+4.4415802e+1	-5.9312561e+1	-1.0027904e+1
+3.7800000e+1	+3.1916599e+1	+5.1299641e+1	-5.7149559e+1	-0.8454646e+1
+3.7900000e+1	+3.2309948e+1	+4.5989243e+1	-5.5576462e+1	-1.6910845e+1
+3.8000000e+1	+3.2309948e+1	+4.7366005e+1	-5.8132744e+1	-3.3415222e+0
+3.8100000e+1	+2.8573145e+1	+4.5399200e+1	-5.6363010e+1	-5.7014327e+0
+3.8200000e+1	+2.9949860e+1	+4.4415802e+1	-5.5379822e+1	-1.3764370e+1
+3.8300000e+1	+3.0933229e+1	+4.6579285e+1	-5.6166374e+1	-0.9241276e+1
+3.8400000e+1	+3.0933229e+1	+4.3432404e+1	-5.9115925e+1	-1.0617874e+1
+3.8500000e+1	+3.4276699e+1	+4.2449009e+1	-5.6756287e+1	-1.1404500e+1
+3.8600000e+1	+3.1129902e+1	+4.0482224e+1	-5.8132744e+1	-7.4713573e+0
+3.8700000e+1	+3.2113274e+1	+4.4219120e+1	-5.5773098e+1	-1.3764370e+1
+3.8800000e+1	+3.2309948e+1	+4.4415802e+1	-5.4986546e+1	-7.2746997e+0
+3.8900000e+1	+2.9753185e+1	+4.3235725e+1	-6.0099106e+1	-0.8651304e+1
+3.9000000e+1	+3.2309948e+1	+4.6382603e+1	-5.5773098e+1	-5.7014327e+0
+3.9100000e+1	+3.1916599e+1	+4.7366005e+1	-5.6166374e+1	-6.8813834e+0
+3.9200000e+1	+3.1719925e+1	+4.4219120e+1	-5.4003357e+1	-0.8061331e+1
+3.9300000e+1	+3.2309948e+1	+4.5792561e+1	-5.5969734e+1	-3.3415222e+0
+3.9400000e+1	+3.1129902e+1	+4.7562687e+1	-5.6952923e+1	-6.4880667e+0
+3.9500000e+1	+3.1129902e+1	+4.1465614e+1	-5.8329380e+1	-0.9816000e+0
+3.9600000e+1	+3.3096649e+1	+4.5595882e+1	-5.3020161e+1	-1.1011188e+1
+3.9700000e+1	+3.3489998e+1	+4.4612480e+1	-5.8132744e+1	-4.7181382e+0
+3.9800000e+1	+3.2309948e+1	+4.4612480e+1	-5.4986546e+1	-0.8454646e+1
+3.9900000e+1	+3.0539881e+1	+4.8742775e+1	-5.9312561e+1	+0.1983656e+0
+4.0000000e+1	+3.1916599e+1	+4.5595882e+1	-5.9312561e+1	-1.1207844e+1
+4.0100000e+1	+3.4080025e+1	+4.6382603e+1	-5.5576462e+1	-1.1011188e+1
+4.0200000e+1	+2.9163166e+1	+4.3432404e+1	-5.5773098e+1	-6.2914085e+0
+4.0300000e+1	+3.2309948e+1	+4.5989243e+1	-5.6952923e+1	-1.0027904e+1
+4.0400000e+1	+3.3293324e+1	+4.2842365e+1	-5.5773098e+1	-1.2387781e+1
+4.0500000e+1	+3.0539881e+1	+4.7366005e+1	-5.8132744e+1	-1.1994469e+1
+4.0600000e+1	+3.1916599e+1	+4.7759369e+1	-5.6952923e+1	-7.8646731e+0
+4.0700000e+1	+3.1916599e+1	+4.6185921e+1	-6.0295742e+1	+0.3950268e+0
+4.0800000e+1	+3.3489998e+1	+4.7956051e+1	-5.8329380e+1	-6.8813834e+0
+4.0900000e+1	+3.0343206e+1	+4.3629082e+1	-5.9312561e+1	-0.8651304e+1
+4.1000000e+1	+3.2506622e+1	+4.7956051e+1	-5.7936108e+1	-1.2781093e+1
+4.1100000e+1	+3.1719925e+1	+4.5595882e+1	-5.9115925e+1	-7.0780416e+0
+4.1200000e+1	+2.9753185e+1	+4.5989243e+1	-5.4396633e+1	-1.0814531e+1
+4.1300000e+1	+3.3293324e+1	+4.8349411e+1	-5.5969734e+1	-1.1601156e+1
+4.1400000e+1	+2.9359838e+1	+4.7366005e+1	-5.5773098e+1	-1.0421218e+1
+4.1500000e+1	+3.2899975e+1	+4.5792561e+1	-5.6166374e+1	-1.1011188e+1
+4.1600000e+1	+3.1326576e+1	+4.7759369e+1	-5.3610077e+1	-1.0814531e+1
+4.1700000e+1	+3.2703300e+1	+4.4415802e+1	-5.7346195e+1	-4.1281605e+0
+4.1800000e+1	+3.1916599e+1	+4.3432404e+1	-5.7936108e+1	-0.8061331e+1
+4.1900000e+1	+3.0146532e+1	+4.7562687e+1	-5.6559647e+1	-7.0780416e+0
+4.2000000e+1	+3.1916599e+1	+4.4415802e+1	-5.4003357e+1	-0.9044619e+1
+4.2100000e+1	+3.1523251e+1	+4.5202518e+1	-5.6952923e+1	-1.1797812e+1
+4.2200000e+1	+3.1326576e+1	+4.6185921e+1	-5.5773098e+1	-6.4880667e+0
+4.2300000e+1	+3.1719925e+1	+4.6185921e+1	-5.9509197e+1	-6.4880667e+0
+4.2400000e+1	+2.9753185e+1	+4.3432404e+1	-5.5773098e+1	-5.5047736e+0
+4.2500000e+1	+3.1719925e+1	+4.5202518e+1	-5.8132744e+1	-0.8061331e+1
+4.2600000e+1	+2.9556513e+1	+4.4809162e+1	-6.1278919e+1	-3.5381818e+0
+4.2700000e+1	+3.0736555e+1	+4.3629082e+1	-5.3020161e+1	-1.2584436e+1
+4.2800000e+1	+2.7196436e+1	+4.2842365e+1	-5.5969734e+1	-1.0224561e+1
+4.2900000e+1	+3.1719925e+1	+4.1268936e+1	-5.6952923e+1	-1.2191125e+1
+4.3000000e+1	+3.0343206e+1	+4.6185921e+1	-6.0099106e+1	-1.1601156e+1
+4.3100000e+1	+2.8179800e+1	+4.5595882e+1	-5.9705833e+1	-7.4713573e+0
+4.3200000e+1	+2.9163166e+1	+4.4415802e+1	-5.7739471e+1	-1.4747645e+1
+4.3300000e+1	+3.2113274e+1	+4.3432404e+1	-5.6756287e+1	-1.0027904e+1
+4.3400000e+1	+3.1719925e+1	+4.3432404e+1	-5.7542835e+1	-0.5882785e+0
+4.3500000e+1	+3.3096649e+1	+4.5989243e+1	-5.5379822e+1	-5.8980913e+0
+4.3600000e+1	+3.2506622e+1	+4.6382603e+1	-5.4789909e+1	-1.1011188e+1
+4.3700000e+1	+3.0539881e+1	+4.4809162e+1	-5.3806717e+1	-0.8257989e+1
+4.3800000e+1	+3.0343206e+1	+4.5399200e+1	-5.8919289e+1	-6.0947499e+0
+4.3900000e+1	+2.8573145e+1	+4.2842365e+1	-5.7149559e+1	-0.9241276e+1
+4.4000000e+1	+3.2703300e+1	+4.4809162e+1	-5.6952923e+1	-0.9044619e+1
+4.4100000e+1	+2.9949860e+1	+4.8546093e+1	-5.4789909e+1	-7.4713573e+0
+4.4200000e+1	+3.2703300e+1	+4.5595882e+1	-5.6559647e+1	-7.4713573e+0
+4.4300000e+1	+3.1523251e+1	+4.6972645e+1	-5.7149559e+1	-0.8257989e+1
+4.4400000e+1	+3.0933229e+1	+4.7759369e+1	-5.7346195e+1	-0.8061331e+1
+4.4500000e+1	+3.1719925e+1	+4.1268936e+1	-5.8329380e+1	-3.1448624e+0
+4.4600000e+1	+2.7196436e+1	+4.5792561e+1	-5.8722652e+1	-1.0224561e+1
+4.4700000e+1	+3.0146532e+1	+4.4809162e+1	-5.6363010e+1	-7.0780416e+0
+4.4800000e+1	+3.3883350e+1	+4.3825764e+1	-5.7542835e+1	-1.1207844e+1
+4.4900000e+1	+2.9949860e+1	+4.5005840e+1	-5.6363010e+1	-1.1011188e+1
+4.5000000e+1	+3.1326576e+1	+4.5005840e+1	-5.6952923e+1	-1.1601156e+1
+4.5100000e+1	+3.3883350e+1	+4.5005840e+1	-5.9312561e+1	-1.0421218e+1
+4.5200000e+1	+3.2899975e+1	+4.5792561e+1	-5.6559647e+1	-0.8257989e+1
+4.5300000e+1	+2.9753185e+1	+4.4415802e+1	-5.8526016e+1	-0.5882785e+0
+4.5400000e+1	+2.8966492e+1	+4.6382603e+1	-5.8329380e+1	-6.2914085e+0
+4.5500000e+1	+3.1326576e+1	+4.2252327e+1	-5.8132744e+1	-1.1994469e+1
+4.5600000e+1	+2.9163166e+1	+4.4022442e+1	-5.4003357e+1	-7.0780416e+0
+4.5700000e+1	+3.4473377e+1	+4.3432404e+1	-5.9115925e+1	-1.2977748e+1
+4.5800000e+1	+3.1326576e+1	+4.5595882e+1	-5.6756287e+1	-0.8454646e+1
+4.5900000e+1	+3.2899975e+1	+4.4219120e+1	-5.4789909e+1	-6.4880667e+0
+4.6000000e+1	+3.3883350e+1	+4.6579285e+1	-5.5773098e+1	-4.1281605e+0
+4.6100000e+1	+2.9556513e+1	+4.4219120e+1	-5.9705833e+1	-6.2914085e+0
+4.6200000e+1	+3.0736555e+1	+4.3825764e+1	-5.7542835e+1	-1.2584436e+1
+4.6300000e+1	+2.9163166e+1	+4.8742775e+1	-5.4593269e+1	-1.2584436e+1
+4.6400000e+1	+3.2506622e+1	+4.9529503e+1	-6.2458733e+1	-7.0780416e+0
+4.6500000e+1	+3.2899975e+1	+4.8152729e+1	-6.0295742e+1	-2.9482026e+0
+4.6600000e+1	+3.3096649e+1	+4.5989243e+1	-5.7936108e+1	-0.7849393e+0
+4.6700000e+1	+2.8966492e+1	+4.9332821e+1	-5.7149559e+1	-4.3248196e+0
+4.6800000e+1	+3.8996937e+1	+5.0316231e+1	-0.6403181e+2	-1.1797812e+1
+4.6900000e+1	+3.7423519e+1	+5.3069790e+1	-0.6894764e+2	-1.0814531e+1
+4.7000000e+1	+3.6046783e+1	+5.3266472e+1	-0.7052069e+2	-1.2977748e+1
+4.7100000e+1	+3.8210228e+1	+5.6610104e+1	-0.6816111e+2	-1.7107498e+1
+4.7200000e+1	+3.5260078e+1	+5.4446575e+1	-0.6776785e+2	-7.4713573e+0
+4.7300000e+1	+3.9586967e+1	+5.4839943e+1	-0.6914427e+2	-1.0224561e+1
+4.7400000e+1	+4.3127182e+1	+5.9363701e+1	-0.7032406e+2	-1.4944301e+1
+4.7500000e+1	+3.9980324e+1	+5.7593529e+1	-0.6599815e+2	-1.2191125e+1
+4.7600000e+1	+4.3520538e+1	+5.7003475e+1	-0.7130722e+2	-1.2191125e+1
+4.7700000e+1	+3.7423519e+1	+6.3100750e+1	-0.7032406e+2	-1.4550990e+1
+4.7800000e+1	+4.2537144e+1	+5.6216736e+1	-0.7366679e+2	-1.5730919e+1
+4.7900000e+1	+4.1553749e+1	+5.3463158e+1	-0.6776785e+2	-0.9634590e+1
+4.8000000e+1	+3.9193611e+1	+5.6020050e+1	-0.7032406e+2	-1.3961025e+1
+4.8100000e+1	+3.9980324e+1	+5.7396843e+1	-0.7248700e+2	-1.2191125e+1
+4.8200000e+1	+4.2143784e+1	+5.7790215e+1	-0.6737458e+2	-1.0421218e+1
+4.8300000e+1	+3.9980324e+1	+5.6020050e+1	-0.6816111e+2	-1.1207844e+1
+4.8400000e+1	+3.8013550e+1	+5.7396843e+1	-0.7012743e+2	-1.5730919e+1
+4.8500000e+1	+3.7620193e+1	+5.4249889e+1	-0.6816111e+2	-1.1404500e+1
+4.8600000e+1	+4.0767036e+1	+5.9757072e+1	-0.6914427e+2	-1.4354336e+1
+4.8700000e+1	+3.9783646e+1	+5.5823364e+1	-0.7032406e+2	-1.3371059e+1
+4.8800000e+1	+3.8800259e+1	+5.1693008e+1	-0.7484657e+2	-1.1797812e+1
+4.8900000e+1	+3.9586967e+1	+5.5429996e+1	-0.6973416e+2	-0.9831247e+1
+4.9000000e+1	+3.5063404e+1	+6.1920624e+1	-0.6973416e+2	-1.2977748e+1
+4.9100000e+1	+4.5487335e+1	+6.1723938e+1	-0.6717795e+2	-1.4747645e+1
+4.9200000e+1	+3.9783646e+1	+5.5036629e+1	-0.7071732e+2	-6.8813834e+0
+4.9300000e+1	+3.7620193e+1	+5.8183586e+1	-0.7012743e+2	-7.0780416e+0
+4.9400000e+1	+4.0373680e+1	+6.1723938e+1	-0.6875101e+2	-0.9634590e+1
+4.9500000e+1	+4.1553749e+1	+5.7396843e+1	-0.7425668e+2	-1.0224561e+1
+4.9600000e+1	+4.0767036e+1	+5.6610104e+1	-0.7523982e+2	-1.2977748e+1
+4.9700000e+1	+3.8013550e+1	+5.4643257e+1	-0.7307690e+2	-1.4157681e+1
+4.9800000e+1	+4.1553749e+1	+5.6806789e+1	-0.7268363e+2	-1.0421218e+1
+4.9900000e+1	+3.8603580e+1	+5.7003475e+1	-0.7012743e+2	-6.8813834e+0
+5.0000000e+1	+3.7816872e+1	+5.9363701e+1	-0.6717795e+2	-0.8257989e+1
+5.0100000e+1	+3.9586967e+1	+5.7593529e+1	-0.6796448e+2	-1.1797812e+1
+5.0200000e+1	+4.0767036e+1	+5.4446575e+1	-0.6973416e+2	-1.4157681e+1
+5.0300000e+1	+3.8996937e+1	+5.5233311e+1	-0.6481834e+2	-1.2191125e+1
+5.0400000e+1	+4.2340466e+1	+5.5823364e+1	-0.7248700e+2	-1.0421218e+1
+5.0500000e+1	+3.8406902e+1	+5.4643257e+1	-0.7032406e+2	-0.8454646e+1
+5.0600000e+1	+3.9586967e+1	+5.7593529e+1	-0.6953754e+2	-1.2191125e+1
+5.0700000e+1	+4.1947105e+1	+6.0740505e+1	-0.7209374e+2	-1.7697460e+1
+5.0800000e+1	+3.7030167e+1	+5.9167015e+1	-0.6639141e+2	-7.0780416e+0
+5.0900000e+1	+3.8800259e+1	+5.4249889e+1	-0.6835774e+2	-1.0421218e+1
+5.1000000e+1	+3.4276699e+1	+5.4446575e+1	-0.7268363e+2	-1.4747645e+1
+5.1100000e+1	+3.9783646e+1	+6.0740505e+1	-0.7071732e+2	-1.1601156e+1
+5.1200000e+1	+4.2930500e+1	+6.0347130e+1	-0.6776785e+2	-1.3961025e+1
+5.1300000e+1	+3.9783646e+1	+5.9363701e+1	-0.7071732e+2	-1.4157681e+1
+5.1400000e+1	+3.9783646e+1	+6.0937191e+1	-0.7327352e+2	-1.3567715e+1
+5.1500000e+1	+3.9586967e+1	+5.6610104e+1	-0.6993079e+2	-1.1994469e+1
+5.1600000e+1	+3.6243458e+1	+5.9363701e+1	-0.7209374e+2	-1.1994469e+1
+5.1700000e+1	+3.8210228e+1	+5.8183586e+1	-0.7170048e+2	-1.4747645e+1
+5.1800000e+1	+3.8996937e+1	+5.9363701e+1	-0.6835774e+2	-0.8651304e+1
+5.1900000e+1	+3.9980324e+1	+5.7396843e+1	-0.7130722e+2	-1.4550990e+1
+5.2000000e+1	+4.3127182e+1	+5.7396843e+1	-0.7091396e+2	-1.3764370e+1
+5.2100000e+1	+3.9193611e+1	+5.5429996e+1	-0.6737458e+2	-1.4550990e+1
+5.2200000e+1	+3.8800259e+1	+5.9363701e+1	-0.7012743e+2	-0.8257989e+1
+5.2300000e+1	+3.8800259e+1	+5.5233311e+1	-0.6619478e+2	-1.4747645e+1
+5.2400000e+1	+4.0177002e+1	+5.5429996e+1	-0.7032406e+2	-1.2584436e+1
+5.2500000e+1	+3.8210228e+1	+5.6216736e+1	-0.6914427e+2	-1.2387781e+1
+5.2600000e+1	+3.7226841e+1	+5.5626678e+1	-0.7012743e+2	-1.1011188e+1
+5.2700000e+1	+3.8013550e+1	+5.5823364e+1	-0.6973416e+2	-1.3961025e+1
+5.2800000e+1	+3.8996937e+1	+5.7396843e+1	-0.6894764e+2	-1.2977748e+1
+5.2900000e+1	+3.9586967e+1	+5.5823364e+1	-0.6973416e+2	-1.0224561e+1
+5.3000000e+1	+3.6046783e+1	+5.9167015e+1	-0.6953754e+2	-1.2387781e+1
+5.3100000e+1	+4.0177002e+1	+5.8970329e+1	-0.6993079e+2	-1.1404500e+1
+5.3200000e+1	+3.8210228e+1	+5.5233311e+1	-0.7327352e+2	-1.1207844e+1
+5.3300000e+1	+4.1750427e+1	+5.6413418e+1	-0.6934090e+2	-1.2191125e+1
+5.3400000e+1	+3.9980324e+1	+5.9363701e+1	-0.6875101e+2	-1.0421218e+1
+5.3500000e+1	+4.2930500e+1	+5.9560387e+1	-0.7052069e+2	-1.2584436e+1
+5.3600000e+1	+3.7423519e+1	+5.5233311e+1	-0.7130722e+2	-1.4354336e+1
+5.3700000e+1	+3.6046783e+1	+5.7200157e+1	-0.7052069e+2	-1.6320883e+1
+5.3800000e+1	+4.1357071e+1	+5.7396843e+1	-0.6934090e+2	-1.1207844e+1
+5.3900000e+1	+4.1160393e+1	+5.6413418e+1	-0.6914427e+2	-6.6847253e+0
+5.4000000e+1	+3.8800259e+1	+5.7986900e+1	-0.7032406e+2	-1.3961025e+1
+5.4100000e+1	+4.2537144e+1	+5.5626678e+1	-0.6776785e+2	-1.0027904e+1
+5.4200000e+1	+4.0177002e+1	+5.5036629e+1	-0.6934090e+2	-1.3961025e+1
+5.4300000e+1	+4.1750427e+1	+5.7200157e+1	-0.7307690e+2	-0.8454646e+1
+5.4400000e+1	+3.9586967e+1	+5.4643257e+1	-0.6875101e+2	-0.9634590e+1
+5.4500000e+1	+3.8406902e+1	+5.7396843e+1	-0.7032406e+2	-4.7181382e+0
+5.4600000e+1	+3.8603580e+1	+5.7790215e+1	-0.6953754e+2	-1.3764370e+1
+5.4700000e+1	+3.7816872e+1	+5.6216736e+1	-0.6737458e+2	-1.1601156e+1
+5.4800000e+1	+3.9193611e+1	+5.6806789e+1	-0.7307690e+2	-1.0814531e+1
+5.4900000e+1	+3.7423519e+1	+5.4249889e+1	-0.7189711e+2	-1.1011188e+1
+5.5000000e+1	+4.1947105e+1	+5.5036629e+1	-0.6953754e+2	-1.4944301e+1
+5.5100000e+1	+4.1357071e+1	+5.7790215e+1	-0.7052069e+2	-0.8651304e+1
+5.5200000e+1	+4.1553749e+1	+5.4839943e+1	-0.6973416e+2	-1.2387781e+1
+5.5300000e+1	+3.9586967e+1	+5.6610104e+1	-0.6757121e+2	-1.1994469e+1
+5.5400000e+1	+3.8996937e+1	+5.4053207e+1	-0.6875101e+2	-0.9437933e+1
+5.5500000e+1	+4.0373680e+1	+5.7003475e+1	-0.6894764e+2	-1.3764370e+1
+5.5600000e+1	+4.1553749e+1	+5.7986900e+1	-0.6796448e+2	-7.4713573e+0
+5.5700000e+1	+3.8013550e+1	+5.5626678e+1	-0.6698131e+2	-1.0814531e+1
